ScanDate
GSM929667_13_4_MPG_18_270606.CEL	06/27/06 14:04:59
GSM929668_14_5_MPG_17.1_280606.CEL	06/28/06 14:11:05
GSM929669_15_6_MPG_17.3_280606.CEL	06/28/06 13:53:33
GSM929670_16_8_MPG_18.8_280606.CEL	06/28/06 13:39:21
