ScanDate
GSM320282.CEL	12/21/06 11:32:43
GSM320283.CEL	12/21/06 10:03:20
GSM320284.CEL	12/21/06 10:14:32
GSM320285.CEL	12/21/06 11:44:02
GSM320286.CEL	12/21/06 13:02:37
GSM320287.CEL	12/21/06 10:25:46
GSM320288.CEL	12/21/06 11:55:13
GSM320289.CEL	12/21/06 10:36:57
GSM320290.CEL	12/21/06 13:13:45
GSM320291.CEL	12/21/06 13:24:53
GSM320292.CEL	12/21/06 12:06:26
GSM320293.CEL	12/21/06 13:36:02
