ScanDate
GSM151955.CEL	07/18/06 12:04:50
GSM151957.CEL	07/18/06 13:04:45
GSM151958.CEL	08/30/06 10:08:27
GSM151959.CEL	08/30/06 10:37:53
GSM151960.CEL	08/30/06 10:49:14
GSM151961.CEL	08/30/06 11:00:44
