ScanDate
GSM880866_1UNT_PP0903_HG-U133_Plus_2_.CEL	2010-02-24T01:38:39Z
GSM880867_1APL_PP0909_HG-U133_Plus_2_.CEL	2010-02-24T02:35:22Z
GSM880868_2UNT_PP0907_HG-U133_Plus_2_.CEL	2010-02-24T02:12:42Z
GSM880869_2APL_PP0912_HG-U133_Plus_2_.CEL	2010-02-24T05:45:30Z
GSM880870_3UNT_PP0901_HG-U133_Plus_2_.CEL	2010-02-24T01:27:10Z
GSM880871_3APL_PP0905_HG-U133_Plus_2_.CEL	2010-02-24T05:56:53Z
