ScanDate
GSM252349.CEL	05/13/05 15:11:30
GSM252350.CEL	05/13/05 15:36:04
GSM252351.CEL	05/13/05 13:29:24
GSM252352.CEL	05/13/05 15:23:52
GSM252353.CEL	05/13/05 14:42:48
GSM252354.CEL	05/13/05 13:54:05
GSM252355.CEL	05/13/05 14:59:16
GSM252356.CEL	05/13/05 13:17:08
GSM252357.CEL	05/13/05 14:30:33
GSM252358.CEL	05/13/05 14:18:34
GSM252359.CEL	05/13/05 14:06:17
GSM252360.CEL	05/13/05 13:41:49
