"GSM252356.CEL"	"Estimated Fetus Sex"	"Female"
"GSM252357.CEL"	"Estimated Fetus Sex"	"Female"
"GSM252358.CEL"	"Estimated Fetus Sex"	"Female"
"GSM252359.CEL"	"Estimated Fetus Sex"	"Female"
"GSM252360.CEL"	"Estimated Fetus Sex"	"Female"
"GSM1900770_4384_40288_2502CHRN_HuGene1.0st.CEL"	"Estimated Fetus Sex"	"Female"
"GSM1900771_4384_40289_2502DSRN_HuGene1.0st.CEL"	"Estimated Fetus Sex"	"Female"
"GSM1900787_4384_40305_2506CHRN_HuGene1.0st.CEL"	"Estimated Fetus Sex"	"Male"
"GSM1900788_4384_40306_2506DSRN_HuGene1.0st.CEL"	"Estimated Fetus Sex"	"Female"
"GSM1900804_4384_40322_2510CHRN_HuGene1.0st.CEL"	"Estimated Fetus Sex"	"Male"
"GSM1900805_4384_40323_2510DSRN_HuGene1.0st.CEL"	"Estimated Fetus Sex"	"Female"
"GSM1900824_4384_40342_5512CHRN_HuGene1.0st.CEL"	"Estimated Fetus Sex"	"Female"
"GSM1900825_4384_40343_5512DSRN_HuGene1.0st.CEL"	"Estimated Fetus Sex"	"Male"
"GSM1900832_4384_40350_5517CHRN_HuGene1.0st.CEL"	"Estimated Fetus Sex"	"Female"
"GSM1900833_4384_40351_5517DSRN_HuGene1.0st.CEL"	"Estimated Fetus Sex"	"Female"
"GSM1900847_4384_40365_5523CHRN_HuGene1.0st.CEL"	"Estimated Fetus Sex"	"Female"
"GSM1900848_4384_40366_5523DSRN_HuGene1.0st.CEL"	"Estimated Fetus Sex"	"Female"
"GSM1900854_4384_40372_5524CHRN_HuGene1.0st.CEL"	"Estimated Fetus Sex"	"Female"
"GSM1900855_4384_40373_5524DSRN_HuGene1.0st.CEL"	"Estimated Fetus Sex"	"Female"
"GSM1900861_4384_40379_5531CHRN_HuGene1.0st.CEL"	"Estimated Fetus Sex"	"Female"
"GSM1900862_4384_40380_5531DSRN_HuGene1.0st.CEL"	"Estimated Fetus Sex"	"Male"
"GSM1900869_4384_40387_5534CHRN_HuGene1.0st.CEL"	"Estimated Fetus Sex"	"Male"
"GSM1900870_4384_40388_5534DSRN_HuGene1.0st.CEL"	"Estimated Fetus Sex"	"Male"
"GSM1900911_4384_40429_5627DSRN_HuGene1.0st.CEL"	"Estimated Fetus Sex"	"Male"
"GSM1900928_4384_40446_5648CHRN_HuGene1.0st.CEL"	"Estimated Fetus Sex"	"Female"
"GSM1900942_4384_40459_8502CHRN_HuGene1.0st.CEL"	"Estimated Fetus Sex"	"Male"
"GSM1900943_4384_40460_8502DSRN_HuGene1.0st.CEL"	"Estimated Fetus Sex"	"Female"
"GSM1900948_4384_40465_8503CHRN_HuGene1.0st.CEL"	"Estimated Fetus Sex"	"Male"
"GSM1900949_4384_40466_8503DSRN_HuGene1.0st.CEL"	"Estimated Fetus Sex"	"Male"
"GSM929667_13_4_MPG_18_270606.CEL"	"Estimated Fetus Sex"	"Male"
"GSM929668_14_5_MPG_17.1_280606.CEL"	"Estimated Fetus Sex"	"Female"
"GSM929669_15_6_MPG_17.3_280606.CEL"	"Estimated Fetus Sex"	"Male"
"GSM929670_16_8_MPG_18.8_280606.CEL"	"Estimated Fetus Sex"	"Male"
"GSM320282.CEL"	"Estimated Fetus Sex"	"Female"
"GSM320283.CEL"	"Estimated Fetus Sex"	"Female"
"GSM320284.CEL"	"Estimated Fetus Sex"	"Male"
"GSM320285.CEL"	"Estimated Fetus Sex"	"Male"
"GSM320286.CEL"	"Estimated Fetus Sex"	"Female"
"GSM320287.CEL"	"Estimated Fetus Sex"	"Female"
"GSM320288.CEL"	"Estimated Fetus Sex"	"Male"
"GSM320289.CEL"	"Estimated Fetus Sex"	"Male"
"GSM320290.CEL"	"Estimated Fetus Sex"	"Female"
"GSM320291.CEL"	"Estimated Fetus Sex"	"Male"
"GSM320292.CEL"	"Estimated Fetus Sex"	"Female"
"GSM320293.CEL"	"Estimated Fetus Sex"	"Male"
